,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
7215,Costa Rica,06/07/2020,4996,375,19,1,980.74,73.614,3.73,0.196,1000,38788,7.614,0.196,976,0.192,people tested,73.61,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28
7216,Costa Rica,07/07/2020,5241,245,23,4,1028.834,48.095,4.515,0.785,1222,40010,7.854,0.24,1066,0.209,people tested,73.61,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28
7217,Costa Rica,08/07/2020,5486,245,23,0,1076.929,48.095,4.515,0,1128,41138,8.076,0.221,1105,0.217,people tested,73.61,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28
7218,Costa Rica,09/07/2020,5836,350,24,1,1145.636,68.707,4.711,0.196,1750,42888,8.419,0.344,1175,0.231,people tested,73.61,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28
7219,Costa Rica,10/07/2020,6485,649,25,1,1273.038,127.402,4.908,0.196,1367,44255,8.687,0.268,1237,0.243,people tested,73.61,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28
7220,Costa Rica,11/07/2020,6845,360,26,1,1343.708,70.67,5.104,0.196,1595,45850,9.001,0.313,1323,0.26,people tested,73.61,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28
7221,Costa Rica,12/07/2020,7231,386,28,2,1419.481,75.774,5.497,0.393,1654,47504,9.325,0.325,1388,0.272,people tested,73.61,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28
7222,Costa Rica,13/07/2020,7596,365,30,2,1491.133,71.651,5.889,0.393,1989,49493,9.716,0.39,1529,0.3,people tested,73.61,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28
7223,Costa Rica,14/07/2020,8036,440,31,1,1577.507,86.374,6.085,0.196,1435,50928,9.997,0.282,1560,0.306,people tested,73.61,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28
7224,Costa Rica,15/07/2020,8482,446,36,5,1665.059,87.552,7.067,0.982,1393,52321,10.271,0.273,1598,0.314,people tested,73.61,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28
7225,Costa Rica,16/07/2020,8986,504,40,4,1763.997,98.938,7.852,0.785,1503,53824,10.566,0.295,1562,0.307,people tested,73.61,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28
7226,Costa Rica,17/07/2020,9546,560,42,2,1873.927,109.931,8.245,0.393,1568,55392,10.874,0.308,1591,0.312,people tested,73.61,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28
7227,Costa Rica,18/07/2020,9969,423,47,5,1956.964,83.037,9.226,0.982,1116,56508,11.093,0.219,1523,0.299,people tested,73.61,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28
7228,Costa Rica,19/07/2020,10551,582,54,7,2071.214,114.25,10.6,1.374,1524,58032,11.392,0.299,1504,0.295,people tested,73.61,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28
7229,Costa Rica,20/07/2020,11114,563,62,8,2181.734,110.52,12.171,1.57,1117,59149,11.611,0.219,1379,0.271,people tested,73.61,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28
7230,Costa Rica,21/07/2020,11534,420,66,4,2264.182,82.448,12.956,0.785,1104,60253,11.828,0.217,1332,0.261,people tested,73.61,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28
7231,Costa Rica,22/07/2020,11811,277,68,2,2318.558,54.376,13.349,0.393,1228,61481,12.069,0.241,1309,0.257,people tested,73.61,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28
7232,Costa Rica,23/07/2020,12361,550,71,3,2426.526,107.968,13.938,0.589,1829,63310,12.428,0.359,1355,0.266,people tested,73.61,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28
7233,Costa Rica,24/07/2020,13129,768,80,9,2577.288,150.762,15.704,1.767,1510,64820,12.724,0.296,1347,0.264,people tested,73.61,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28
7234,Costa Rica,25/07/2020,13669,540,87,7,2683.293,106.005,17.079,1.374,1842,66662,13.086,0.362,1451,0.285,people tested,73.61,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28
7235,Costa Rica,26/07/2020,14600,931,98,11,2866.053,182.76,19.238,2.159,1564,68226,13.393,0.307,1456,0.286,people tested,73.61,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28
7236,Costa Rica,27/07/2020,15229,629,104,6,2989.529,123.476,20.416,1.178,1701,69927,13.727,0.334,1540,0.302,people tested,73.61,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28
7237,Costa Rica,28/07/2020,15841,612,115,11,3109.667,120.139,22.575,2.159,1501,71428,14.022,0.295,1596,0.313,people tested,73.61,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28
7238,Costa Rica,29/07/2020,16344,503,125,10,3208.409,98.741,24.538,1.963,,,,,,,,73.61,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28
7239,Costa Rica,30/07/2020,16800,456,133,8,3297.924,89.515,26.109,1.57,,,,,,,,,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28
7240,Costa Rica,31/07/2020,17290,490,140,7,3394.113,96.189,27.483,1.374,,,,,,,,,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28
7271,Cote d'Ivoire,13/04/2020,574,41,5,1,21.76,1.554,0.19,0.038,,3658,0.139,,,,samples tested,80.56,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7272,Cote d'Ivoire,14/04/2020,626,52,6,1,23.732,1.971,0.227,0.038,129,3787,0.144,0.005,,,samples tested,80.56,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7273,Cote d'Ivoire,15/04/2020,626,0,6,0,23.732,0,0.227,0,238,4025,0.153,0.009,,,samples tested,80.56,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7274,Cote d'Ivoire,16/04/2020,654,28,6,0,24.793,1.061,0.227,0,298,4323,0.164,0.011,,,samples tested,80.56,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7275,Cote d'Ivoire,17/04/2020,688,34,6,0,26.082,1.289,0.227,0,296,4619,0.175,0.011,,,samples tested,80.56,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7276,Cote d'Ivoire,18/04/2020,742,54,6,0,28.129,2.047,0.227,0,361,4980,0.189,0.014,,,samples tested,80.56,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7277,Cote d'Ivoire,19/04/2020,801,59,8,2,30.366,2.237,0.303,0.076,399,5379,0.204,0.015,,,samples tested,80.56,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7278,Cote d'Ivoire,20/04/2020,847,46,9,1,32.11,1.744,0.341,0.038,351,5730,0.217,0.013,296,0.011,samples tested,80.56,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7279,Cote d'Ivoire,21/04/2020,879,32,10,1,33.323,1.213,0.379,0.038,270,6000,0.227,0.01,316,0.012,samples tested,80.56,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7280,Cote d'Ivoire,22/04/2020,916,37,13,3,34.726,1.403,0.493,0.114,342,6342,0.24,0.013,331,0.013,samples tested,80.56,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7281,Cote d'Ivoire,23/04/2020,952,36,14,1,36.09,1.365,0.531,0.038,504,6846,0.26,0.019,360,0.014,samples tested,80.56,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7282,Cote d'Ivoire,24/04/2020,1004,52,14,0,38.062,1.971,0.531,0,584,7430,0.282,0.022,402,0.015,samples tested,80.56,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7283,Cote d'Ivoire,25/04/2020,1077,73,14,0,40.829,2.767,0.531,0,302,7732,0.293,0.011,393,0.015,samples tested,80.56,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7284,Cote d'Ivoire,26/04/2020,1111,34,14,0,42.118,1.289,0.531,0,560,8292,0.314,0.021,416,0.016,samples tested,80.56,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7285,Cote d'Ivoire,27/04/2020,1150,39,14,0,43.596,1.478,0.531,0,289,8581,0.325,0.011,407,0.015,samples tested,80.56,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7286,Cote d'Ivoire,28/04/2020,1164,14,14,0,44.127,0.531,0.531,0,179,8760,0.332,0.007,394,0.015,samples tested,80.56,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7287,Cote d'Ivoire,29/04/2020,1183,19,14,0,44.848,0.72,0.531,0,512,9272,0.352,0.019,419,0.016,samples tested,80.56,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7288,Cote d'Ivoire,30/04/2020,1238,55,14,0,46.933,2.085,0.531,0,385,9657,0.366,0.015,402,0.015,samples tested,80.56,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7289,Cote d'Ivoire,01/05/2020,1275,37,14,0,48.335,1.403,0.531,0,,,,,379,0.014,samples tested,80.56,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7290,Cote d'Ivoire,02/05/2020,1333,58,15,1,50.534,2.199,0.569,0.038,,10508,0.398,,397,0.015,samples tested,80.56,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7291,Cote d'Ivoire,03/05/2020,1362,29,15,0,51.633,1.099,0.569,0,288,10796,0.409,0.011,358,0.014,samples tested,80.56,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7292,Cote d'Ivoire,04/05/2020,1398,36,17,2,52.998,1.365,0.644,0.076,482,11278,0.428,0.018,385,0.015,samples tested,80.56,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7293,Cote d'Ivoire,05/05/2020,1432,34,17,0,54.287,1.289,0.644,0,170,11448,0.434,0.006,384,0.015,samples tested,80.56,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7294,Cote d'Ivoire,06/05/2020,1464,32,18,1,55.5,1.213,0.682,0.038,497,11945,0.453,0.019,382,0.014,samples tested,80.56,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7295,Cote d'Ivoire,07/05/2020,1516,52,18,0,57.472,1.971,0.682,0,367,12312,0.467,0.014,379,0.014,samples tested,80.56,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7296,Cote d'Ivoire,08/05/2020,1571,55,20,2,59.557,2.085,0.758,0.076,456,12768,0.484,0.017,384,0.015,samples tested,69.91,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7297,Cote d'Ivoire,09/05/2020,1602,31,20,0,60.732,1.175,0.758,0,573,13341,0.506,0.022,405,0.015,samples tested,69.91,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7298,Cote d'Ivoire,10/05/2020,1667,65,21,1,63.196,2.464,0.796,0.038,322,13663,0.518,0.012,410,0.016,samples tested,69.91,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7299,Cote d'Ivoire,11/05/2020,1700,33,21,0,64.447,1.251,0.796,0,499,14162,0.537,0.019,412,0.016,samples tested,69.91,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7300,Cote d'Ivoire,12/05/2020,1730,30,21,0,65.584,1.137,0.796,0,506,14668,0.556,0.019,460,0.017,samples tested,69.91,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7301,Cote d'Ivoire,13/05/2020,1857,127,21,0,70.399,4.815,0.796,0,592,15260,0.579,0.022,474,0.018,samples tested,69.91,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7302,Cote d'Ivoire,14/05/2020,1912,55,24,3,72.484,2.085,0.91,0.114,680,15940,0.604,0.026,518,0.02,samples tested,69.91,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7303,Cote d'Ivoire,15/05/2020,1971,59,24,0,74.721,2.237,0.91,0,728,16668,0.632,0.028,557,0.021,samples tested,69.91,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7304,Cote d'Ivoire,16/05/2020,2017,46,24,0,76.464,1.744,0.91,0,845,17513,0.664,0.032,596,0.023,samples tested,64.81,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7305,Cote d'Ivoire,17/05/2020,2061,44,25,1,78.132,1.668,0.948,0.038,790,18303,0.694,0.03,663,0.025,samples tested,64.81,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7306,Cote d'Ivoire,18/05/2020,2109,48,27,2,79.952,1.82,1.024,0.076,305,18608,0.705,0.012,635,0.024,samples tested,64.81,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7307,Cote d'Ivoire,19/05/2020,2119,10,28,1,80.331,0.379,1.061,0.038,566,19174,0.727,0.021,644,0.024,samples tested,64.81,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7308,Cote d'Ivoire,20/05/2020,2153,34,28,0,81.62,1.289,1.061,0,840,20014,0.759,0.032,679,0.026,samples tested,64.81,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7309,Cote d'Ivoire,21/05/2020,2231,78,29,1,84.577,2.957,1.099,0.038,1055,21069,0.799,0.04,733,0.028,samples tested,64.81,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7310,Cote d'Ivoire,22/05/2020,2231,0,29,0,84.577,0,1.099,0,1164,22233,0.843,0.044,795,0.03,samples tested,64.81,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7311,Cote d'Ivoire,23/05/2020,2301,70,29,0,87.231,2.654,1.099,0,727,22960,0.87,0.028,778,0.029,samples tested,64.81,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7312,Cote d'Ivoire,24/05/2020,2366,65,30,1,89.695,2.464,1.137,0.038,484,23444,0.889,0.018,734,0.028,samples tested,64.81,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7313,Cote d'Ivoire,25/05/2020,2376,10,30,0,90.074,0.379,1.137,0,873,24317,0.922,0.033,816,0.031,samples tested,59.26,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7314,Cote d'Ivoire,26/05/2020,2423,47,30,0,91.856,1.782,1.137,0,782,25099,0.952,0.03,846,0.032,samples tested,59.26,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7315,Cote d'Ivoire,27/05/2020,2477,54,30,0,93.903,2.047,1.137,0,425,25524,0.968,0.016,787,0.03,samples tested,59.26,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7316,Cote d'Ivoire,28/05/2020,2556,79,31,1,96.898,2.995,1.175,0.038,497,26021,0.986,0.019,707,0.027,samples tested,59.26,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7317,Cote d'Ivoire,29/05/2020,2641,85,32,1,100.12,3.222,1.213,0.038,527,26548,1.006,0.02,616,0.023,samples tested,59.26,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7318,Cote d'Ivoire,30/05/2020,2750,109,32,0,104.252,4.132,1.213,0,357,26905,1.02,0.014,564,0.021,samples tested,59.26,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7319,Cote d'Ivoire,31/05/2020,2799,49,33,1,106.11,1.858,1.251,0.038,134,27039,1.025,0.005,514,0.019,samples tested,59.26,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7320,Cote d'Ivoire,01/06/2020,2833,34,33,0,107.399,1.289,1.251,0,611,27650,1.048,0.023,476,0.018,samples tested,59.26,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7321,Cote d'Ivoire,02/06/2020,2951,118,33,0,111.872,4.473,1.251,0,470,28120,1.066,0.018,432,0.016,samples tested,59.26,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7322,Cote d'Ivoire,03/06/2020,3024,73,33,0,114.64,2.767,1.251,0,402,28522,1.081,0.015,428,0.016,samples tested,59.26,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7323,Cote d'Ivoire,04/06/2020,3024,0,33,0,114.64,0,1.251,0,706,29228,1.108,0.027,458,0.017,samples tested,59.26,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7324,Cote d'Ivoire,05/06/2020,3262,238,35,2,123.662,9.023,1.327,0.076,628,29856,1.132,0.024,473,0.018,samples tested,59.26,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7325,Cote d'Ivoire,06/06/2020,3431,169,36,1,130.069,6.407,1.365,0.038,756,30612,1.161,0.029,530,0.02,samples tested,59.26,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7326,Cote d'Ivoire,07/06/2020,3557,126,36,0,134.846,4.777,1.365,0,937,31549,1.196,0.036,644,0.024,samples tested,59.26,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7327,Cote d'Ivoire,08/06/2020,3739,182,36,0,141.745,6.9,1.365,0,800,32349,1.226,0.03,671,0.025,samples tested,59.26,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7328,Cote d'Ivoire,09/06/2020,3881,142,38,2,147.129,5.383,1.441,0.076,515,32864,1.246,0.02,678,0.026,samples tested,59.26,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7329,Cote d'Ivoire,10/06/2020,3995,114,38,0,151.45,4.322,1.441,0,612,33476,1.269,0.023,708,0.027,samples tested,59.26,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7330,Cote d'Ivoire,11/06/2020,4181,186,41,3,158.502,7.051,1.554,0.114,796,34272,1.299,0.03,721,0.027,samples tested,59.26,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7331,Cote d'Ivoire,12/06/2020,4404,223,41,0,166.956,8.454,1.554,0,,,,,750,0.028,samples tested,59.26,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7332,Cote d'Ivoire,13/06/2020,4684,280,45,4,177.57,10.615,1.706,0.152,,35935,1.362,,760,0.029,samples tested,57.41,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7333,Cote d'Ivoire,14/06/2020,4848,164,45,0,183.788,6.217,1.706,0,848,36783,1.394,0.032,748,0.028,samples tested,57.41,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7334,Cote d'Ivoire,15/06/2020,5084,236,45,0,192.734,8.947,1.706,0,870,37653,1.427,0.033,758,0.029,samples tested,57.41,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7335,Cote d'Ivoire,16/06/2020,5439,355,46,1,206.192,13.458,1.744,0.038,984,38637,1.465,0.037,825,0.031,samples tested,57.41,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7336,Cote d'Ivoire,17/06/2020,5679,240,46,0,215.291,9.098,1.744,0,1214,39851,1.511,0.046,911,0.035,samples tested,57.41,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7337,Cote d'Ivoire,18/06/2020,6063,384,48,2,229.848,14.557,1.82,0.076,1592,41443,1.571,0.06,1024,0.039,samples tested,57.41,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7338,Cote d'Ivoire,19/06/2020,6063,0,48,0,229.848,0,1.82,0,1632,43075,1.633,0.062,1139,0.043,samples tested,57.41,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7339,Cote d'Ivoire,20/06/2020,6444,381,49,1,244.292,14.444,1.858,0.038,1155,44230,1.677,0.044,1185,0.045,samples tested,57.41,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7340,Cote d'Ivoire,21/06/2020,6874,430,49,0,260.593,16.301,1.858,0,922,45152,1.712,0.035,1196,0.045,samples tested,57.41,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7341,Cote d'Ivoire,22/06/2020,7492,618,51,2,284.022,23.428,1.933,0.076,844,45996,1.744,0.032,1192,0.045,samples tested,57.41,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7342,Cote d'Ivoire,23/06/2020,7492,0,54,3,284.022,0,2.047,0.114,1303,47299,1.793,0.049,1237,0.047,samples tested,57.41,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7343,Cote d'Ivoire,24/06/2020,7904,412,58,4,299.641,15.619,2.199,0.152,1041,48340,1.833,0.039,1213,0.046,samples tested,57.41,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7344,Cote d'Ivoire,25/06/2020,7904,0,58,0,299.641,0,2.199,0,1012,49352,1.871,0.038,1130,0.043,samples tested,57.41,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7345,Cote d'Ivoire,26/06/2020,8164,260,58,0,309.497,9.857,2.199,0,1562,50914,1.93,0.059,1120,0.042,samples tested,60.65,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7346,Cote d'Ivoire,27/06/2020,8334,170,60,2,315.942,6.445,2.275,0.076,1347,52261,1.981,0.051,1147,0.043,samples tested,60.65,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7347,Cote d'Ivoire,28/06/2020,8739,405,64,4,331.295,15.354,2.426,0.152,624,52885,2.005,0.024,1105,0.042,samples tested,60.65,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7348,Cote d'Ivoire,29/06/2020,8944,205,66,2,339.067,7.772,2.502,0.076,1053,53938,2.045,0.04,1135,0.043,samples tested,60.65,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7349,Cote d'Ivoire,30/06/2020,9214,270,66,0,349.303,10.236,2.502,0,2012,55950,2.121,0.076,1236,0.047,samples tested,60.65,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7350,Cote d'Ivoire,01/07/2020,9499,285,68,2,360.107,10.804,2.578,0.076,1824,57774,2.19,0.069,1348,0.051,samples tested,57.87,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7351,Cote d'Ivoire,02/07/2020,9702,203,68,0,367.803,7.696,2.578,0,1608,59382,2.251,0.061,1433,0.054,samples tested,57.87,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7352,Cote d'Ivoire,03/07/2020,9992,290,68,0,378.797,10.994,2.578,0,1270,60652,2.299,0.048,1391,0.053,samples tested,57.87,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7353,Cote d'Ivoire,04/07/2020,10244,252,70,2,388.35,9.553,2.654,0.076,1553,62205,2.358,0.059,1421,0.054,samples tested,57.87,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7354,Cote d'Ivoire,05/07/2020,10462,218,72,2,396.614,8.264,2.73,0.076,2219,64424,2.442,0.084,1648,0.062,samples tested,57.87,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7355,Cote d'Ivoire,06/07/2020,10772,310,74,2,408.366,11.752,2.805,0.076,1464,65888,2.498,0.056,1707,0.065,samples tested,57.87,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
7356,Cote d'Ivoire,07/07/2020,10966,194,75,1,415.721,7.355,2.843,0.038,1280,67168,2.546,0.049,1603,0.061,samples tested,57.87,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78
